_id,Code,Désignation,Pays,Cours précédent,Cours jour,Volume échangé,Nombre transactions,Valeur échangée,Date
65b23c9fe7e92665a0a694c8,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,02/01/2023
65b23c9fe7e92665a0a694c9,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,02/01/2023
65b23c9fe7e92665a0a694ca,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,02/01/2023
65b23c9fe7e92665a0a694cb,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,02/01/2023
65b23c9fe7e92665a0a694cc,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,02/01/2023
65b23c9fe7e92665a0a694cd,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,02/01/2023
65b23c9fe7e92665a0a694ce,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,02/01/2023
65b23c9fe7e92665a0a694cf,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,02/01/2023
65b23c9fe7e92665a0a694d0,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,02/01/2023
65b23c9fe7e92665a0a694d1,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,02/01/2023
65b23c9fe7e92665a0a694d2,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,02/01/2023
65b23c9fe7e92665a0a694d3,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,02/01/2023
65b23c9fe7e92665a0a694d4,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,02/01/2023
65b23c9fe7e92665a0a694d5,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,02/01/2023
65b23cbbe7e92665a0a694d6,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,30/12/2022
65b23cbbe7e92665a0a694d7,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,30/12/2022
65b23cbbe7e92665a0a694d8,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,30/12/2022
65b23cbbe7e92665a0a694d9,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,30/12/2022
65b23cbbe7e92665a0a694da,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,30/12/2022
65b23cbbe7e92665a0a694db,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,30/12/2022
65b23cbbe7e92665a0a694dc,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,30/12/2022
65b23cbbe7e92665a0a694dd,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,30/12/2022
65b23cbbe7e92665a0a694de,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,30/12/2022
65b23cbbe7e92665a0a694df,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,30/12/2022
65b23cbbe7e92665a0a694e0,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,30/12/2022
65b23cbbe7e92665a0a694e1,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,30/12/2022
65b23cbbe7e92665a0a694e2,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,30/12/2022
65b23cbbe7e92665a0a694e3,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,30/12/2022
65b23cbbe7e92665a0a694e4,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,30/12/2022
65b23cbbe7e92665a0a694e5,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,30/12/2022
65b23cbbe7e92665a0a694e6,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,30/12/2022
65b23cbbe7e92665a0a694e7,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,30/12/2022
65b23cbbe7e92665a0a694e8,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,30/12/2022
65b23cbbe7e92665a0a694e9,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,30/12/2022
65b23cbbe7e92665a0a694ea,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,30/12/2022
65b23cbbe7e92665a0a694eb,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,30/12/2022
65b23cbbe7e92665a0a694ec,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,30/12/2022
65b23cbbe7e92665a0a694ed,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,30/12/2022
65b23cbbe7e92665a0a694ee,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,30/12/2022
65b23cbbe7e92665a0a694ef,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,30/12/2022
65b23cbbe7e92665a0a694f0,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,30/12/2022
65b23cbbe7e92665a0a694f1,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,30/12/2022
65b23cbbe7e92665a0a694f2,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,30/12/2022
65b23cbbe7e92665a0a694f3,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,30/12/2022
65b23cbbe7e92665a0a694f4,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,30/12/2022
65b23cbbe7e92665a0a694f5,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,30/12/2022
65b23cbbe7e92665a0a694f6,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,30/12/2022
65b23cbbe7e92665a0a694f7,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,30/12/2022
65b23cbbe7e92665a0a694f8,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,30/12/2022
65b23cbbe7e92665a0a694f9,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,30/12/2022
65b23cbbe7e92665a0a694fa,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,30/12/2022
65b23cbbe7e92665a0a694fb,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,30/12/2022
65b23cbbe7e92665a0a694fc,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,30/12/2022
65b23cbbe7e92665a0a694fd,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,30/12/2022
65b23cbbe7e92665a0a694fe,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,30/12/2022
65b23cbbe7e92665a0a694ff,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,30/12/2022
65b23cdbe7e92665a0a69500,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,29/12/2022
65b23cdbe7e92665a0a69501,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,29/12/2022
65b23cdbe7e92665a0a69502,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,29/12/2022
65b23cdbe7e92665a0a69503,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,29/12/2022
65b23cdbe7e92665a0a69504,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,29/12/2022
65b23cdbe7e92665a0a69505,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,29/12/2022
65b23cdbe7e92665a0a69506,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,29/12/2022
65b23cdbe7e92665a0a69507,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,29/12/2022
65b23cdbe7e92665a0a69508,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,29/12/2022
65b23cdbe7e92665a0a69509,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,29/12/2022
65b23cdbe7e92665a0a6950a,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,29/12/2022
65b23cdbe7e92665a0a6950b,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,29/12/2022
65b23cdbe7e92665a0a6950c,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,29/12/2022
65b23cdbe7e92665a0a6950d,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,29/12/2022
65b23cdbe7e92665a0a6950e,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,29/12/2022
65b23cdbe7e92665a0a6950f,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,29/12/2022
65b23cdbe7e92665a0a69510,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,29/12/2022
65b23cdbe7e92665a0a69511,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,29/12/2022
65b23cdbe7e92665a0a69512,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,29/12/2022
65b23cdbe7e92665a0a69513,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,29/12/2022
65b23cdbe7e92665a0a69514,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,29/12/2022
65b23cdbe7e92665a0a69515,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,29/12/2022
65b23cdbe7e92665a0a69516,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,29/12/2022
65b23cdbe7e92665a0a69517,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,29/12/2022
65b23cdbe7e92665a0a69518,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,29/12/2022
65b23cdbe7e92665a0a69519,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,29/12/2022
65b23cdbe7e92665a0a6951a,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,29/12/2022
65b23cdbe7e92665a0a6951b,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,29/12/2022
65b23cdbe7e92665a0a6951c,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,29/12/2022
65b23cdbe7e92665a0a6951d,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,29/12/2022
65b23cdbe7e92665a0a6951e,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,29/12/2022
65b23cdbe7e92665a0a6951f,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,29/12/2022
65b23cdbe7e92665a0a69520,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,29/12/2022
65b23cdbe7e92665a0a69521,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,29/12/2022
65b23cdbe7e92665a0a69522,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,29/12/2022
65b23cdbe7e92665a0a69523,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,29/12/2022
65b23cdbe7e92665a0a69524,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,29/12/2022
65b23cdbe7e92665a0a69525,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,29/12/2022
65b23cdbe7e92665a0a69526,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,29/12/2022
65b23cdbe7e92665a0a69527,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,29/12/2022
65b23cdbe7e92665a0a69528,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,29/12/2022
65b23cdbe7e92665a0a69529,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,29/12/2022
65b23cf6e7e92665a0a6952a,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,28/12/2022
65b23cf6e7e92665a0a6952b,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,28/12/2022
65b23cf6e7e92665a0a6952c,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,28/12/2022
65b23cf6e7e92665a0a6952d,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,28/12/2022
65b23cf6e7e92665a0a6952e,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,28/12/2022
65b23cf6e7e92665a0a6952f,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,28/12/2022
65b23cf6e7e92665a0a69530,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,28/12/2022
65b23cf6e7e92665a0a69531,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,28/12/2022
65b23cf6e7e92665a0a69532,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,28/12/2022
65b23cf6e7e92665a0a69533,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,28/12/2022
65b23cf6e7e92665a0a69534,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,28/12/2022
65b23cf6e7e92665a0a69535,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,28/12/2022
65b23cf6e7e92665a0a69536,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,28/12/2022
65b23cf6e7e92665a0a69537,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,28/12/2022
65b23cf6e7e92665a0a69538,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,28/12/2022
65b23cf6e7e92665a0a69539,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,28/12/2022
65b23cf6e7e92665a0a6953a,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,28/12/2022
65b23cf6e7e92665a0a6953b,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,28/12/2022
65b23cf6e7e92665a0a6953c,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,28/12/2022
65b23cf6e7e92665a0a6953d,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,28/12/2022
65b23cf6e7e92665a0a6953e,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,28/12/2022
65b23cf6e7e92665a0a6953f,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,28/12/2022
65b23cf6e7e92665a0a69540,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,28/12/2022
65b23cf6e7e92665a0a69541,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,28/12/2022
65b23cf6e7e92665a0a69542,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,28/12/2022
65b23cf6e7e92665a0a69543,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,28/12/2022
65b23cf6e7e92665a0a69544,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,28/12/2022
65b23cf6e7e92665a0a69545,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,28/12/2022
65b23cf6e7e92665a0a69546,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,28/12/2022
65b23cf6e7e92665a0a69547,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,28/12/2022
65b23cf6e7e92665a0a69548,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,28/12/2022
65b23cf6e7e92665a0a69549,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,28/12/2022
65b23cf6e7e92665a0a6954a,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,28/12/2022
65b23cf6e7e92665a0a6954b,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,28/12/2022
65b23cf6e7e92665a0a6954c,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,28/12/2022
65b23cf6e7e92665a0a6954d,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,28/12/2022
65b23cf6e7e92665a0a6954e,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,28/12/2022
65b23cf6e7e92665a0a6954f,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,28/12/2022
65b23cf6e7e92665a0a69550,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,28/12/2022
65b23cf6e7e92665a0a69551,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,28/12/2022
65b23cf6e7e92665a0a69552,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,28/12/2022
65b23cf6e7e92665a0a69553,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,28/12/2022
65b23d11e7e92665a0a69554,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,27/12/2022
65b23d11e7e92665a0a69555,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,27/12/2022
65b23d11e7e92665a0a69556,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,27/12/2022
65b23d11e7e92665a0a69557,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,27/12/2022
65b23d11e7e92665a0a69558,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,27/12/2022
65b23d11e7e92665a0a69559,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,27/12/2022
65b23d11e7e92665a0a6955a,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,27/12/2022
65b23d11e7e92665a0a6955b,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,27/12/2022
65b23d11e7e92665a0a6955c,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,27/12/2022
65b23d11e7e92665a0a6955d,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,27/12/2022
65b23d11e7e92665a0a6955e,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,27/12/2022
65b23d11e7e92665a0a6955f,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,27/12/2022
65b23d11e7e92665a0a69560,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,27/12/2022
65b23d11e7e92665a0a69561,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,27/12/2022
65b23d11e7e92665a0a69562,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,27/12/2022
65b23d11e7e92665a0a69563,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,27/12/2022
65b23d11e7e92665a0a69564,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,27/12/2022
65b23d11e7e92665a0a69565,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,27/12/2022
65b23d11e7e92665a0a69566,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,27/12/2022
65b23d11e7e92665a0a69567,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,27/12/2022
65b23d11e7e92665a0a69568,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,27/12/2022
65b23d11e7e92665a0a69569,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,27/12/2022
65b23d11e7e92665a0a6956a,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,27/12/2022
65b23d11e7e92665a0a6956b,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,27/12/2022
65b23d11e7e92665a0a6956c,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,27/12/2022
65b23d11e7e92665a0a6956d,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,27/12/2022
65b23d11e7e92665a0a6956e,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,27/12/2022
65b23d11e7e92665a0a6956f,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,27/12/2022
65b23d11e7e92665a0a69570,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,27/12/2022
65b23d11e7e92665a0a69571,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,27/12/2022
65b23d11e7e92665a0a69572,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,27/12/2022
65b23d11e7e92665a0a69573,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,27/12/2022
65b23d11e7e92665a0a69574,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,27/12/2022
65b23d11e7e92665a0a69575,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,27/12/2022
65b23d11e7e92665a0a69576,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,27/12/2022
65b23d11e7e92665a0a69577,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,27/12/2022
65b23d11e7e92665a0a69578,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,27/12/2022
65b23d11e7e92665a0a69579,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,27/12/2022
65b23d11e7e92665a0a6957a,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,27/12/2022
65b23d11e7e92665a0a6957b,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,27/12/2022
65b23d11e7e92665a0a6957c,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,27/12/2022
65b23d11e7e92665a0a6957d,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,27/12/2022
65b23d2de7e92665a0a6957e,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,26/12/2022
65b23d2de7e92665a0a6957f,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,26/12/2022
65b23d2de7e92665a0a69580,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,26/12/2022
65b23d2de7e92665a0a69581,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,26/12/2022
65b23d2de7e92665a0a69582,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,26/12/2022
65b23d2de7e92665a0a69583,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,26/12/2022
65b23d2de7e92665a0a69584,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,26/12/2022
65b23d2de7e92665a0a69585,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,26/12/2022
65b23d2de7e92665a0a69586,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,26/12/2022
65b23d2de7e92665a0a69587,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,26/12/2022
65b23d2de7e92665a0a69588,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,26/12/2022
65b23d2de7e92665a0a69589,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,26/12/2022
65b23d2de7e92665a0a6958a,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,26/12/2022
65b23d2de7e92665a0a6958b,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,26/12/2022
65b23d2de7e92665a0a6958c,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,26/12/2022
65b23d2de7e92665a0a6958d,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,26/12/2022
65b23d2de7e92665a0a6958e,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,26/12/2022
65b23d2de7e92665a0a6958f,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,26/12/2022
65b23d2de7e92665a0a69590,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,26/12/2022
65b23d2de7e92665a0a69591,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,26/12/2022
65b23d2de7e92665a0a69592,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,26/12/2022
65b23d2de7e92665a0a69593,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,26/12/2022
65b23d2de7e92665a0a69594,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,26/12/2022
65b23d2de7e92665a0a69595,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,26/12/2022
65b23d2de7e92665a0a69596,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,26/12/2022
65b23d2de7e92665a0a69597,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,26/12/2022
65b23d2de7e92665a0a69598,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,26/12/2022
65b23d2de7e92665a0a69599,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,26/12/2022
65b23d2de7e92665a0a6959a,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,26/12/2022
